distance_aa	sites_total	prob_neighbor_within_x	mean_other_methyl_args_within_x	sites_with_neighbor_within_x	ordered_neighbor_pairs_within_x	permutation	ptm_group
24	66109	0.5940643482733062	1.542603881468484	39273	101980	15	Phosphorylation
25	66109	0.6013402108638763	1.5966056058932974	39754	105550	15	Phosphorylation
26	66109	0.6095387919950385	1.6517871999273925	40296	109198	15	Phosphorylation
27	66109	0.616739021918347	1.7058494304860155	40772	112772	15	Phosphorylation
28	66109	0.6249981091833184	1.7627251962667716	41318	116532	15	Phosphorylation
29	66109	0.6327731473778154	1.8156378102830175	41832	120030	15	Phosphorylation
30	66109	0.6396405935651727	1.8687924488345007	42286	123544	15	Phosphorylation
31	66109	0.6464475336187206	1.9218260751183651	42736	127050	15	Phosphorylation
32	66109	0.6530578287373883	1.9774614651560303	43173	130728	15	Phosphorylation
33	66109	0.6587302787820115	2.029405981031327	43548	134162	15	Phosphorylation
34	66109	0.6645842472280628	2.0806849294347214	43935	137552	15	Phosphorylation
35	66109	0.6704684687410186	2.1329924821128743	44324	141010	15	Phosphorylation
36	66109	0.6756568697151674	2.184483201984601	44667	144414	15	Phosphorylation
37	66109	0.6810419156241964	2.2376983466698936	45023	147932	15	Phosphorylation
38	66109	0.687047149404771	2.2897941278797136	45420	151376	15	Phosphorylation
39	66109	0.6923111830461813	2.3407705456140615	45768	154746	15	Phosphorylation
40	66109	0.6972121798847358	2.3924427838872164	46092	158162	15	Phosphorylation
41	66109	0.7011148255154366	2.443570466956088	46350	161542	15	Phosphorylation
42	66109	0.7058645570194678	2.4960292849687638	46664	165010	15	Phosphorylation
43	66109	0.7104478966555234	2.543587106142885	46967	168154	15	Phosphorylation
44	66109	0.715031236291579	2.5938071972046166	47270	171474	15	Phosphorylation
45	66109	0.7189187553888275	2.6440575413332525	47527	174796	15	Phosphorylation
46	66109	0.7230180459544087	2.6954575020042655	47798	178194	15	Phosphorylation
47	66109	0.7268601854513002	2.744709494925048	48052	181450	15	Phosphorylation
48	66109	0.7297342268072425	2.794445536916305	48242	184738	15	Phosphorylation
49	66109	0.7336368724379434	2.8437277829039918	48500	187996	15	Phosphorylation
50	66109	0.7372218608661453	2.8919511715500157	48737	191184	15	Phosphorylation
51	66109	0.7406253308929193	2.941656960474368	48962	194470	15	Phosphorylation
52	66109	0.7440893070535025	2.9894870592506315	49191	197632	15	Phosphorylation
53	66109	0.7473868913461102	3.03689361509023	49409	200766	15	Phosphorylation
54	66109	0.7503516919027666	3.0843606770636374	49605	203904	15	Phosphorylation
55	66109	0.753498010860851	3.132886596378708	49813	207112	15	Phosphorylation
56	66109	0.756856101287268	3.1809587196902087	50035	210290	15	Phosphorylation
57	66109	0.7596545099759489	3.227366924321953	50220	213358	15	Phosphorylation
58	66109	0.762558804398796	3.273109561481795	50412	216382	15	Phosphorylation
59	66109	0.7653269600205721	3.3198202967825865	50595	219470	15	Phosphorylation
60	66109	0.7681253687092529	3.3671663464883754	50780	222600	15	Phosphorylation
61	66109	0.7708632712641244	3.4131510081834544	50961	225640	15	Phosphorylation
62	66109	0.7733894023506633	3.4599827557518643	51128	228736	15	Phosphorylation
63	66109	0.7755978762347033	3.5064817195843228	51274	231810	15	Phosphorylation
64	66109	0.7780029950536236	3.552920177282972	51433	234880	15	Phosphorylation
65	66109	0.7804837465398055	3.5990561043125746	51597	237930	15	Phosphorylation
66	66109	0.7829342449590827	3.644677729204798	51759	240946	15	Phosphorylation
67	66109	0.7853696168449077	3.690601884766068	51920	243982	15	Phosphorylation
68	66109	0.7874268253944243	3.7366167995280524	52056	247024	15	Phosphorylation
69	66109	0.7898924503471539	3.782843485758369	52219	250080	15	Phosphorylation
70	66109	0.7925093406344068	3.8299475109289203	52392	253194	15	Phosphorylation
71	66109	0.7952169901223737	3.875448123553525	52571	256202	15	Phosphorylation
72	66109	0.7974405905398659	3.919254564431469	52718	259098	15	Phosphorylation
73	66109	0.799512925622835	3.962879486907985	52855	261982	15	Phosphorylation
74	66109	0.8014793749716378	4.007623772859974	52985	264940	15	Phosphorylation
75	66109	0.8032340528521079	4.051127683068871	53101	267816	15	Phosphorylation
76	66109	0.8052005022009107	4.096204752756811	53231	270796	15	Phosphorylation
77	66109	0.8074392291518553	4.141917136849748	53379	273818	15	Phosphorylation
78	66109	0.809405678500658	4.187296737206735	53509	276818	15	Phosphorylation
79	66109	0.8113116217156514	4.232857855965149	53635	279830	15	Phosphorylation
80	66109	0.8133688302651682	4.278086190987612	53771	282820	15	Phosphorylation
81	66109	0.8151235081456383	4.321227064393653	53887	285672	15	Phosphorylation
82	66109	0.8166512880243235	4.365003252204692	53988	288566	15	Phosphorylation
83	66109	0.8183757128378889	4.407871848008591	54102	291400	15	Phosphorylation
84	66109	0.8199186192500265	4.451829554221059	54204	294306	15	Phosphorylation
85	66109	0.8214010195283546	4.495000680694005	54302	297160	15	Phosphorylation
86	66109	0.8231405708753725	4.538171807166951	54417	300014	15	Phosphorylation
87	66109	0.8248952487558426	4.582522803249179	54533	302946	15	Phosphorylation
88	66109	0.8266348001028604	4.625633423588316	54648	305796	15	Phosphorylation
89	66109	0.8284953637174969	4.669258346064832	54771	308680	15	Phosphorylation
90	66109	0.830068523196539	4.710705047724213	54875	311420	15	Phosphorylation
91	66109	0.8315811765417719	4.75336187205978	54975	314240	15	Phosphorylation
92	66109	0.8330635768201001	4.794748067585352	55073	316976	15	Phosphorylation
93	66109	0.8349392669681889	4.837465398054728	55197	319800	15	Phosphorylation
94	66109	0.8365124264472311	4.879880197855058	55301	322604	15	Phosphorylation
95	66109	0.8380402063259162	4.922869805926576	55402	325446	15	Phosphorylation
96	66109	0.8396133658049585	4.9634391686457215	55506	328128	15	Phosphorylation
97	66109	0.8407478558138831	5.0038875190972485	55581	330802	15	Phosphorylation
98	66109	0.8419731050235217	5.0420063833971165	55662	333322	15	Phosphorylation
99	66109	0.8433042399673267	5.08184967251055	55750	335956	15	Phosphorylation
100	66109	0.844468983043156	5.123114855768503	55827	338684	15	Phosphorylation
1	66109	0.07110983375939736	0.07457380991998064	4701	4930	16	Phosphorylation
2	66109	0.13840778108880789	0.15801176844302592	9150	10446	16	Phosphorylation
3	66109	0.18740262294090063	0.23067963514801312	12389	15250	16	Phosphorylation
4	66109	0.23341753770288462	0.3078552088217943	15431	20352	16	Phosphorylation
5	66109	0.26944894038633166	0.3750472704170385	17813	24794	16	Phosphorylation
6	66109	0.3025457955800269	0.44583944697393696	20001	29474	16	Phosphorylation
7	66109	0.33160386634195044	0.5126684717663254	21922	33892	16	Phosphorylation
8	66109	0.3586047285543572	0.5806773661679953	23707	38388	16	Phosphorylation
9	66109	0.3823987656748703	0.6467803173546718	25280	42758	16	Phosphorylation
10	66109	0.4039692023778911	0.7108865661256409	26706	46996	16	Phosphorylation
11	66109	0.4248438185421047	0.7761121783720825	28086	51308	16	Phosphorylation
12	66109	0.44429654056179946	0.8404301986113842	29372	55560	16	Phosphorylation
13	66109	0.46152566216400187	0.9033565777730718	30511	59720	16	Phosphorylation
14	66109	0.47650093028180734	0.9633786625119122	31501	63688	16	Phosphorylation
15	66109	0.49140056573235114	1.0240058085888457	32486	67696	16	Phosphorylation
16	66109	0.5051808377074226	1.0820916970457881	33397	71536	16	Phosphorylation
17	66109	0.5179325054077357	1.13887670362583	34240	75290	16	Phosphorylation
18	66109	0.5302152505710266	1.1969625920827724	35052	79130	16	Phosphorylation
19	66109	0.5417265425282488	1.2535358271944819	35813	82870	16	Phosphorylation
20	66109	0.5532227079520187	1.3114704503169008	36573	86700	16	Phosphorylation
21	66109	0.5639020405693628	1.3699193755766992	37279	90564	16	Phosphorylation
22	66109	0.5749897895899196	1.4270371658926924	38012	94340	16	Phosphorylation
23	66109	0.5849581751350044	1.484729764479874	38671	98154	16	Phosphorylation
24	66109	0.5925970745284304	1.5397298401125414	39176	101790	16	Phosphorylation
25	66109	0.6020209048692311	1.5940643482733061	39799	105382	16	Phosphorylation
26	66109	0.6107489146712248	1.6513334039238228	40376	109168	16	Phosphorylation
27	66109	0.6184331936650078	1.7062729734226807	40884	112800	16	Phosphorylation
28	66109	0.6264048767943851	1.761878110393441	41411	116476	16	Phosphorylation
29	66109	0.6336656128515028	1.816817679892299	41891	120108	16	Phosphorylation
30	66109	0.640805336641002	1.8718177555249664	42363	123744	16	Phosphorylation
31	66109	0.647249239891694	1.9263942882209684	42789	127352	16	Phosphorylation
32	66109	0.6533301063395301	1.9796094329062608	43191	130870	16	Phosphorylation
33	66109	0.659123568651772	2.03046483837299	43574	134232	16	Phosphorylation
34	66109	0.6646145002949674	2.0825606195828104	43937	137676	16	Phosphorylation
35	66109	0.6703625830068524	2.135685005067389	44317	141188	16	Phosphorylation
36	66109	0.675959400384214	2.1872664841398297	44687	144598	16	Phosphorylation
37	66109	0.6809360298900301	2.2393017592158406	45016	148038	16	Phosphorylation
38	66109	0.6861093043307265	2.2909437444220906	45358	151452	16	Phosphorylation
39	66109	0.6908590358347577	2.343493321635481	45672	154926	16	Phosphorylation
40	66109	0.6953969958704563	2.3934411350950704	45972	158228	16	Phosphorylation
41	66109	0.6999500824396073	2.4438729976251343	46273	161562	16	Phosphorylation
42	66109	0.704261144473521	2.4939115702854378	46558	164870	16	Phosphorylation
43	66109	0.7084814473067207	2.544555204283834	46837	168218	16	Phosphorylation
44	66109	0.712868142007896	2.594896307613184	47127	171546	16	Phosphorylation
45	66109	0.7175271143112133	2.6441785536008715	47435	174804	16	Phosphorylation
46	66109	0.7216264048767944	2.693581811856177	47706	178070	16	Phosphorylation
47	66109	0.7255593035743999	2.744437217322906	47966	181432	16	Phosphorylation
48	66109	0.7295527084058147	2.7937799694444023	48230	184694	16	Phosphorylation
49	66109	0.7334251009696108	2.8409142476818587	48486	187810	16	Phosphorylation
50	66109	0.7371462281988836	2.8889863709933596	48732	190988	16	Phosphorylation
51	66109	0.740474065558396	2.9363021676322436	48952	194116	16	Phosphorylation
52	66109	0.7438170294513606	2.984918846148028	49173	197330	16	Phosphorylation
53	66109	0.7469784749428974	3.0308127486423935	49382	200364	16	Phosphorylation
54	66109	0.7498525162988398	3.076283108200094	49572	203370	16	Phosphorylation
55	66109	0.7529988352569241	3.12387118244112	49780	206516	16	Phosphorylation
56	66109	0.7565686971516737	3.1718827996188113	50016	209690	16	Phosphorylation
57	66109	0.7599419141115431	3.2193498615922187	50239	212828	16	Phosphorylation
58	66109	0.7627251962667716	3.2667866704987216	50423	215964	16	Phosphorylation
59	66109	0.764767278282836	3.3130738628628476	50558	219024	16	Phosphorylation
60	66109	0.7678379645736586	3.3613275045757764	50761	222214	16	Phosphorylation
61	66109	0.7705758671285301	3.4082197582779954	50942	225314	16	Phosphorylation
62	66109	0.7730112390143551	3.454839734378073	51103	228396	16	Phosphorylation
63	66109	0.7758096477030358	3.5026093270205267	51288	231554	16	Phosphorylation
64	66109	0.7782903991892178	3.549894870592506	51452	234680	16	Phosphorylation
65	66109	0.7806350118743287	3.5967568712278206	51607	237778	16	Phosphorylation
66	66109	0.7828586122918211	3.6433163411940885	51754	240856	16	Phosphorylation
67	66109	0.7855662617797879	3.6893312559560725	51933	243898	16	Phosphorylation
68	66109	0.7877596091303756	3.7356184483201984	52078	246958	16	Phosphorylation
69	66109	0.7904218790179854	3.7846284167057433	52254	250198	16	Phosphorylation
70	66109	0.7929631366379767	3.8294029557246367	52422	253158	16	Phosphorylation
71	66109	0.7954287615907063	3.874056482475911	52585	256110	16	Phosphorylation
72	66109	0.7977582477423649	3.91874026229409	52739	259064	16	Phosphorylation
73	66109	0.8002692522954514	3.9637265727813156	52905	262038	16	Phosphorylation
74	66109	0.8020390567093739	4.007290989124022	53022	264918	16	Phosphorylation
75	66109	0.803975252991272	4.051611732139346	53150	267848	16	Phosphorylation
76	66109	0.8062139799422167	4.095539185284908	53298	270752	16	Phosphorylation
77	66109	0.8079837843561392	4.139920434434041	53415	273686	16	Phosphorylation
78	66109	0.8098140949038709	4.185602565460074	53536	276706	16	Phosphorylation
79	66109	0.811478013583627	4.229136728735876	53646	279584	16	Phosphorylation
80	66109	0.8132931975979065	4.274183545356911	53766	282562	16	Phosphorylation
81	66109	0.8151235081456383	4.3171126472946195	53887	285400	16	Phosphorylation
82	66109	0.817044577894084	4.362280476183273	54014	288386	16	Phosphorylation
83	66109	0.8189656476425298	4.407115521335975	54141	291350	16	Phosphorylation
84	66109	0.8207505785899045	4.451859807287963	54259	294308	16	Phosphorylation
85	66109	0.8223237380689468	4.495363717496861	54363	297184	16	Phosphorylation
86	66109	0.8242599343508448	4.537627251962668	54491	299978	16	Phosphorylation
87	66109	0.8258633468967916	4.580828631502518	54597	302834	16	Phosphorylation
88	66109	0.8272247349075013	4.623334190503562	54687	305644	16	Phosphorylation
89	66109	0.8285407433178539	4.663207732683901	54774	308280	16	Phosphorylation
90	66109	0.8299021313285634	4.705198989547565	54864	311056	16	Phosphorylation
91	66109	0.8315660500083196	4.748733152823368	54974	313934	16	Phosphorylation
92	66109	0.8327459196176012	4.789484033943941	55052	316628	16	Phosphorylation
93	66109	0.8341224341617631	4.831082000937845	55143	319378	16	Phosphorylation
94	66109	0.8356653405739006	4.873254776202938	55245	322166	16	Phosphorylation
95	66109	0.8372233735194905	4.913370342918514	55348	324818	16	Phosphorylation
96	66109	0.8387814064650804	4.9546355261764665	55451	327546	16	Phosphorylation
97	66109	0.839961276074362	4.9958099502337046	55529	330268	16	Phosphorylation
98	66109	0.8410806395498344	5.03774070096356	55603	333040	16	Phosphorylation
99	66109	0.842442027560544	5.077523483943184	55693	335670	16	Phosphorylation
100	66109	0.8437126563705396	5.117124748521381	55777	338288	16	Phosphorylation
1	66109	0.06959718041416449	0.0726073605711779	4601	4800	17	Phosphorylation
2	66109	0.1374245564144065	0.15547051082303467	9085	10278	17	Phosphorylation
3	66109	0.1876446474761379	0.22910647566897094	12405	15146	17	Phosphorylation
4	66109	0.23190488435765175	0.3035592733213329	15331	20068	17	Phosphorylation
5	66109	0.2685564749126443	0.37226398826181006	17754	24610	17	Phosphorylation
6	66109	0.30224326491098036	0.4427536341496619	19981	29270	17	Phosphorylation
7	66109	0.3314374744739748	0.5089170914701477	21911	33644	17	Phosphorylation
8	66109	0.3590887776248317	0.5765024429351525	23739	38112	17	Phosphorylation
9	66109	0.3839114190201032	0.6421515981182593	25380	42452	17	Phosphorylation
10	66109	0.4062079293288357	0.7091923943789802	26854	46884	17	Phosphorylation
11	66109	0.42588754935031536	0.7714229530018606	28155	50998	17	Phosphorylation
12	66109	0.44431166709525177	0.8326551604168873	29373	55046	17	Phosphorylation
13	66109	0.46125338456185994	0.8938571147650093	30493	59092	17	Phosphorylation
14	66109	0.47695472628537716	0.9541514771059916	31531	63078	17	Phosphorylation
15	66109	0.49247454960746645	1.0155349498555417	32557	67136	17	Phosphorylation
16	66109	0.5061035562480146	1.0737418505801026	33458	70984	17	Phosphorylation
17	66109	0.5180232646084497	1.1296797712868143	34246	74682	17	Phosphorylation
18	66109	0.5300639852365033	1.1878866720113752	35042	78530	17	Phosphorylation
19	66109	0.5419836935969384	1.2455792705985569	35830	82344	17	Phosphorylation
20	66109	0.5541756795595153	1.3035441467878806	36636	86176	17	Phosphorylation
21	66109	0.5641591916380523	1.360480418702446	37296	89940	17	Phosphorylation
22	66109	0.5742334629173033	1.4166906170112996	37962	93656	17	Phosphorylation
23	66109	0.5835514075239377	1.4715091742425388	38578	97280	17	Phosphorylation
24	66109	0.5930962501323571	1.5285362053578182	39209	101050	17	Phosphorylation
25	66109	0.6024444478058963	1.5850186812688136	39827	104784	17	Phosphorylation
26	66109	0.6107337881377725	1.6420154593171883	40375	108552	17	Phosphorylation
27	66109	0.6185844589995311	1.6964104736117624	40894	112148	17	Phosphorylation
28	66109	0.6263443706605757	1.7521366228501414	41407	115832	17	Phosphorylation
29	66109	0.6337261189853122	1.807378723018046	41895	119484	17	Phosphorylation
30	66109	0.6400943895687425	1.858869442889773	42316	122888	17	Phosphorylation
31	66109	0.6469467092226474	1.9129921795822051	42769	126466	17	Phosphorylation
32	66109	0.6537082696758384	1.9642408749186948	43216	129854	17	Phosphorylation
33	66109	0.660318564794506	2.0182425993435085	43653	133424	17	Phosphorylation
34	66109	0.6663843047088899	2.0691887640109514	44054	136792	17	Phosphorylation
35	66109	0.6724046650229167	2.1210425206855343	44452	140220	17	Phosphorylation
36	66109	0.6775174333298039	2.1736223509658292	44790	143696	17	Phosphorylation
37	66109	0.6830386180399038	2.225899650577077	45155	147152	17	Phosphorylation
38	66109	0.6886354354172655	2.2769063213783296	45525	150524	17	Phosphorylation
39	66109	0.6940204813262945	2.3277012207112495	45881	153882	17	Phosphorylation
40	66109	0.6994962864360375	2.379857508054879	46243	157330	17	Phosphorylation
41	66109	0.7041401322059023	2.429442284711613	46550	160608	17	Phosphorylation
42	66109	0.7090562555779092	2.4815683189883373	46875	164054	17	Phosphorylation
43	66109	0.7130345338758717	2.529035380961745	47138	167192	17	Phosphorylation
44	66109	0.717330469376333	2.578559651484669	47422	170466	17	Phosphorylation
45	66109	0.7217322906109607	2.6272065830673585	47713	173682	17	Phosphorylation
46	66109	0.7255593035743999	2.67521820024505	47966	176856	17	Phosphorylation
47	66109	0.7290535328018878	2.721777670211318	48197	179934	17	Phosphorylation
48	66109	0.7326385212300897	2.7723305450090003	48434	183276	17	Phosphorylation
49	66109	0.7366470525949568	2.8214010195283548	48699	186520	17	Phosphorylation
50	66109	0.7399597634210168	2.870441240980804	48918	189762	17	Phosphorylation
51	66109	0.7441649397207641	2.9205705728418216	49196	193076	17	Phosphorylation
52	66109	0.7476894220151568	2.969550288160462	49429	196314	17	Phosphorylation
53	66109	0.7509718797743121	3.015867733591493	49646	199376	17	Phosphorylation
54	66109	0.7545871212694187	3.064877701977038	49885	202616	17	Phosphorylation
55	66109	0.757869579028574	3.1118304618130663	50102	205720	17	Phosphorylation
56	66109	0.7613033021222526	3.1612034670014673	50329	208984	17	Phosphorylation
57	66109	0.7643134822792661	3.208821794309398	50528	212132	17	Phosphorylation
58	66109	0.7670211317672329	3.256591386951852	50707	215290	17	Phosphorylation
59	66109	0.7693506179188915	3.30360465292169	50861	218398	17	Phosphorylation
60	66109	0.7719221286057875	3.352070066102951	51031	221602	17	Phosphorylation
61	66109	0.77434237395816	3.39811523393184	51191	224646	17	Phosphorylation
62	66109	0.7767172397101756	3.4439788833593004	51348	227678	17	Phosphorylation
63	66109	0.7790013462614772	3.4917787290686593	51499	230838	17	Phosphorylation
64	66109	0.7816031100152778	3.5369465579573127	51671	233824	17	Phosphorylation
65	66109	0.7839628492338411	3.583990076994055	51827	236934	17	Phosphorylation
66	66109	0.7864587272534753	3.6288251221467576	51992	239898	17	Phosphorylation
67	66109	0.7887882134051339	3.6734181427642225	52146	242846	17	Phosphorylation
68	66109	0.7908605484881029	3.719402804459302	52283	245886	17	Phosphorylation
69	66109	0.7930538958386907	3.764268102678909	52428	248852	17	Phosphorylation
70	66109	0.7950808513213027	3.8085888456942323	52562	251782	17	Phosphorylation
71	66109	0.7977279946754602	3.8536659153821717	52737	254762	17	Phosphorylation
72	66109	0.7999364685595002	3.898591719735588	52883	257732	17	Phosphorylation
73	66109	0.8020088036424693	3.9429729688847206	53020	260666	17	Phosphorylation
74	66109	0.8037786080563917	3.98629536069219	53137	263530	17	Phosphorylation
75	66109	0.805866069672813	4.032310275454174	53275	266572	17	Phosphorylation
76	66109	0.8074694822187599	4.073605711779032	53381	269302	17	Phosphorylation
77	66109	0.8092997927664917	4.117805442526736	53502	272224	17	Phosphorylation
78	66109	0.8108729522455339	4.163245549017532	53606	275228	17	Phosphorylation
79	66109	0.812627630126004	4.206204904022146	53722	278068	17	Phosphorylation
80	66109	0.8144125610733788	4.249043246759141	53840	280900	17	Phosphorylation
81	66109	0.8162126185542059	4.291397540425661	53959	283700	17	Phosphorylation
82	66109	0.817967296434676	4.3345686668986065	54075	286554	17	Phosphorylation
83	66109	0.8194496967130043	4.375591825621322	54173	289266	17	Phosphorylation
84	66109	0.8210531092589511	4.41643346594261	54279	291966	17	Phosphorylation
85	66109	0.8228229136728736	4.458727253475321	54396	294762	17	Phosphorylation
86	66109	0.8243506935515588	4.500930281807318	54497	297552	17	Phosphorylation
87	66109	0.8260751183651243	4.54401064907955	54611	300400	17	Phosphorylation
88	66109	0.8276482778441665	4.586667473415117	54715	303220	17	Phosphorylation
89	66109	0.8293424495908273	4.629021767081638	54827	306020	17	Phosphorylation
90	66109	0.8309458621367741	4.670922264744588	54933	308790	17	Phosphorylation
91	66109	0.8322164909467697	4.712580737872302	55017	311544	17	Phosphorylation
92	66109	0.8337140177585503	4.754420729401443	55116	314310	17	Phosphorylation
93	66109	0.8352266711037831	4.795111104388208	55216	317000	17	Phosphorylation
94	66109	0.8364821733803264	4.836225022311637	55299	319718	17	Phosphorylation
95	66109	0.8374956511216325	4.875917046090548	55366	322342	17	Phosphorylation
96	66109	0.8388872921992467	4.916456155742789	55458	325022	17	Phosphorylation
97	66109	0.8402033006095992	4.9574490613985995	55545	327732	17	Phosphorylation
98	66109	0.8418218396889985	4.9989562691917895	55652	330476	17	Phosphorylation
99	66109	0.8431832276997081	5.038436521502367	55742	333086	17	Phosphorylation
100	66109	0.8448471463794642	5.079731957827224	55852	335816	17	Phosphorylation
1	66109	0.07269811977189188	0.07617722246592748	4806	5036	18	Phosphorylation
2	66109	0.13721278494607392	0.1557427884251766	9071	10296	18	Phosphorylation
3	66109	0.18770515360994722	0.2277148345913567	12409	15054	18	Phosphorylation
4	66109	0.23294861516586243	0.3028029466487165	15400	20018	18	Phosphorylation
5	66109	0.2696304587877596	0.37159842078990757	17825	24566	18	Phosphorylation
6	66109	0.30313573038466773	0.4395770621246729	20040	29060	18	Phosphorylation
7	66109	0.3330257604864693	0.5059522909134914	22016	33448	18	Phosphorylation
8	66109	0.3601325084330424	0.573991438382066	23808	37946	18	Phosphorylation
9	66109	0.3838206598193892	0.6398523650335053	25374	42300	18	Phosphorylation
10	66109	0.40595077826014614	0.7063486060899423	26837	46696	18	Phosphorylation
11	66109	0.42687077402471674	0.7710296631321	28220	50972	18	Phosphorylation
12	66109	0.4451738795020345	0.8318988337442709	29430	54996	18	Phosphorylation
13	66109	0.46256939297221256	0.8962471070504773	30580	59250	18	Phosphorylation
14	66109	0.47860351843168103	0.9582658942050251	31640	63350	18	Phosphorylation
15	66109	0.49412334175377026	1.0188022810812447	32666	67352	18	Phosphorylation
16	66109	0.5086145608011012	1.0801252476969854	33624	71406	18	Phosphorylation
17	66109	0.5219712898395075	1.139239740428686	34507	75314	18	Phosphorylation
18	66109	0.5351767535433904	1.20071397237895	35380	79378	18	Phosphorylation
19	66109	0.546567033232994	1.2589813792373201	36133	83230	18	Phosphorylation
20	66109	0.5583203497254534	1.3177025820992603	36910	87112	18	Phosphorylation
21	66109	0.56856101287268	1.3745783478800164	37587	90872	18	Phosphorylation
22	66109	0.578317626949432	1.4311515829917258	38232	94612	18	Phosphorylation
23	66109	0.5869548775507117	1.4881483610401005	38803	98380	18	Phosphorylation
24	66109	0.5956980138861577	1.5413029995915837	39381	101894	18	Phosphorylation
25	66109	0.6043352644874375	1.5979972469709116	39952	105642	18	Phosphorylation
26	66109	0.6126246048193136	1.6548730127516678	40500	109402	18	Phosphorylation
27	66109	0.6196130632742894	1.7093285331800512	40962	113002	18	Phosphorylation
28	66109	0.6271158238666444	1.7635117760062926	41458	116584	18	Phosphorylation
29	66109	0.6349816212618554	1.8188748884418158	41978	120244	18	Phosphorylation
30	66109	0.6413650183787382	1.8733001558032945	42400	123842	18	Phosphorylation
31	66109	0.6480206930977628	1.9267573250238244	42840	127376	18	Phosphorylation
32	66109	0.6545402290157165	1.9819086659910148	43271	131022	18	Phosphorylation
33	66109	0.6606059689301003	2.0334296389296465	43672	134428	18	Phosphorylation
34	66109	0.6664145577757945	2.086402759079702	44056	137930	18	Phosphorylation
35	66109	0.6722080200880364	2.141765871515225	44439	141590	18	Phosphorylation
36	66109	0.6777443313315887	2.193861652725045	44805	145034	18	Phosphorylation
37	66109	0.683416781376212	2.2495272958296146	45180	148714	18	Phosphorylation
38	66109	0.6882723986144096	2.3009272565006276	45501	152112	18	Phosphorylation
39	66109	0.6928254851835605	2.351782661967357	45802	155474	18	Phosphorylation
40	66109	0.6972273064181882	2.400550605817665	46093	158698	18	Phosphorylation
41	66109	0.7018560256546007	2.4521018318232013	46399	162106	18	Phosphorylation
42	66109	0.7064998714244657	2.5036228047618327	46706	165512	18	Phosphorylation
43	66109	0.7104176435886188	2.5527235323480917	46965	168758	18	Phosphorylation
44	66109	0.7144715545538429	2.6013099577969716	47233	171970	18	Phosphorylation
45	66109	0.7183590736510914	2.65222586939751	47490	175336	18	Phosphorylation
46	66109	0.7223373519490538	2.7003282457759155	47753	178516	18	Phosphorylation
47	66109	0.7257105689089232	2.7484608752212254	47976	181698	18	Phosphorylation
48	66109	0.7298249860079565	2.797289325205343	48248	184926	18	Phosphorylation
49	66109	0.7333192152354445	2.8457849914535087	48479	188132	18	Phosphorylation
50	66109	0.7369647097974558	2.8955815395785747	48720	191424	18	Phosphorylation
51	66109	0.7405496982256576	2.9435629036893616	48957	194596	18	Phosphorylation
52	66109	0.7438019029179083	2.9939947662194255	49172	197930	18	Phosphorylation
53	66109	0.7472053729446823	3.041098791389977	49397	201044	18	Phosphorylation
54	66109	0.750366818436219	3.0874464898879124	49606	204108	18	Phosphorylation
55	66109	0.7536644027288266	3.136153927604411	49824	207328	18	Phosphorylation
56	66109	0.7564325583506027	3.1848613653209092	50007	210548	18	Phosphorylation
57	66109	0.7591250813051174	3.2313905822202726	50185	213624	18	Phosphorylation
58	66109	0.7615907062578469	3.279855995401534	50348	216828	18	Phosphorylation
59	66109	0.7639504454764102	3.326022175498041	50504	219880	18	Phosphorylation
60	66109	0.7666429684309247	3.37336822520383	50682	223010	18	Phosphorylation
61	66109	0.7691993525843682	3.419050356229863	50851	226030	18	Phosphorylation
62	66109	0.77213390007412	3.466547671270175	51045	229170	18	Phosphorylation
63	66109	0.7747961699617298	3.5152248559197687	51221	232388	18	Phosphorylation
64	66109	0.7772617949144595	3.5616330605515136	51384	235456	18	Phosphorylation
65	66109	0.7796971668002843	3.6076177222465926	51545	238496	18	Phosphorylation
66	66109	0.782389689754799	3.6526040327338185	51723	241470	18	Phosphorylation
67	66109	0.7849460739082424	3.6974693309534254	51892	244436	18	Phosphorylation
68	66109	0.7871242947253778	3.744694368391596	52036	247558	18	Phosphorylation
69	66109	0.7895142870108457	3.7888940991393003	52194	250480	18	Phosphorylation
70	66109	0.7917983935621473	3.8337593973589073	52345	253446	18	Phosphorylation
71	66109	0.7939161082454734	3.8791087446489887	52485	256444	18	Phosphorylation
72	66109	0.7961850882633227	3.9233689815305026	52635	259370	18	Phosphorylation
73	66109	0.798227170279387	3.967568712278207	52770	262292	18	Phosphorylation
74	66109	0.8005112768306887	4.012222239029482	52921	265244	18	Phosphorylation
75	66109	0.80259873844711	4.054031977491718	53059	268008	18	Phosphorylation
76	66109	0.8045651877959128	4.097142597830855	53189	270858	18	Phosphorylation
77	66109	0.8066980290126912	4.141191063244037	53330	273770	18	Phosphorylation
78	66109	0.8089367559636358	4.185179022523409	53478	276678	18	Phosphorylation
79	66109	0.8103435235747024	4.227745087658262	53571	279492	18	Phosphorylation
80	66109	0.8123856055907668	4.271763300004538	53706	282402	18	Phosphorylation
81	66109	0.8143823080064742	4.3148134142098655	53838	285248	18	Phosphorylation
82	66109	0.8160916062865873	4.3578332753482885	53951	288092	18	Phosphorylation
83	66109	0.8178311576336051	4.4027288266348	54066	291060	18	Phosphorylation
84	66109	0.8198278600493125	4.446353749111316	54198	293944	18	Phosphorylation
85	66109	0.8214463991287116	4.488587030510218	54305	296736	18	Phosphorylation
