window_aa	methyl_site_count	protein_arg_count	observed_max_methyl_sites	null_mean_max_sites	null_q025_max_sites	null_q975_max_sites	observed_over_null_mean	log2_observed_over_null_mean	empirical_p_greater	best_window_start	best_window_end	best_window_arg_count	best_window_methyl_fraction_of_args	best_window_methyl_positions	canonical_UniProtAC	gene	q_value	max_log2_enrichment_for_protein
30	10	29	6	2.956	2.0	4.0	2.029769959404601	1.0213162312370925	0.000999000999000999	13	42	6	1.0	13,15,17,21,40,42	Q9H074	PAIP1	0.035464535464535464	1.2477652193803555
30	9	41	6	2.981	2.0	4.0	2.012747400201275	1.0091661253920745	0.000999000999000999	71	100	7	0.8571428571428571	71,75,80,86,97,100	P36578	RPL4	0.035464535464535464	1.0091661253920745
20	5	16	4	1.993	1.0	3.0	2.007024586051179	1.005058289823029	0.000999000999000999	204	219	4	1.0	204,205,214,219	Q92530	PSMF1	0.035464535464535464	1.15200309344505
100	29	225	14	6.989	5.0	9.0	2.0031478036915153	1.0022688753621576	0.000999000999000999	1040	1137	27	0.5185185185185185	1040,1046,1057,1071,1081,1087,1091,1097,1101,1107,1111,1117,1127,1137	Q14152	EIF3A	0.035464535464535464	1.0022688753621576
50	35	177	11	5.516	4.0	8.0	1.9941986947063088	0.9958091617854039	0.000999000999000999	750	796	11	1.0	750,758,761,766,767,774,779,784,789,794,796	P49750	YLPM1	0.035464535464535464	0.9958091617854039
100	8	59	6	3.022	2.0	5.0	1.9854401058901392	0.9894588402184142	0.000999000999000999	144	210	6	1.0	144,147,150,178,179,210	Q9Y2L1	DIS3	0.035464535464535464	1.1239578907876822
75	13	40	10	5.049	4.0	7.0	1.9805902158843334	0.9859304174983441	0.000999000999000999	138	204	10	1.0	138,142,149,151,173,175,188,200,202,204	Q5BKZ1	ZNF326	0.035464535464535464	0.9859304174983441
100	21	60	17	8.607	6.0	12.0	1.9751365167886605	0.981952372422606	0.000999000999000999	656	747	18	0.9444444444444444	656,665,666,671,684,688,693,695,700,704,712,716,720,733,735,738,747	Q1KMD3	HNRNPUL2	0.035464535464535464	1.0358355205218892
75	12	62	10	5.07	4.0	7.0	1.972386587771203	0.9799423476587464	0.000999000999000999	94	135	10	1.0	94,102,107,110,121,128,130,131,133,135	Q9Y3X0	CCDC9	0.035464535464535464	1.2681216511915685
100	14	54	12	6.107	4.0	9.0	1.9649582446373013	0.9744986555399916	0.000999000999000999	365	459	20	0.6	365,368,376,386,388,390,436,441,445,453,455,459	P51114	FXR1	0.035464535464535464	0.9744986555399916
100	22	164	9	4.596	3.0	7.0	1.95822454308094	0.9695462034582861	0.000999000999000999	1065	1113	11	0.8181818181818182	1065,1067,1069,1077,1079,1097,1108,1110,1113	Q5JSZ5	PRRC2B	0.035464535464535464	1.3795699877314713
75	20	66	11	5.629	4.0	7.0	1.9541659264523008	0.9665529704315674	0.000999000999000999	612	685	12	0.9166666666666666	612,618,620,628,632,639,645,656,661,671,685	Q9BUJ2	HNRNPUL1	0.035464535464535464	1.0334559480744339
50	20	66	9	4.615	3.0	6.0	1.9501625135427951	0.9635943535712628	0.000999000999000999	612	661	9	1.0	612,618,620,628,632,639,645,656,661	Q9BUJ2	HNRNPUL1	0.035464535464535464	1.0334559480744339
75	16	43	11	5.642	4.0	8.0	1.9496632399858205	0.9632249527138127	0.000999000999000999	4	71	11	1.0	4,12,13,23,28,36,45,50,64,69,71	P08670	VIM	0.035464535464535464	0.9632249527138127
50	11	41	11	5.645	4.0	8.0	1.9486271036315326	0.9624580376390213	0.000999000999000999	82	127	14	0.7857142857142857	82,84,86,96,98,108,110,112,118,124,127	P09038	FGF2	0.035464535464535464	0.9624580376390213
75	13	41	9	4.654	3.0	7.0	1.9338203695745595	0.9514537906990508	0.000999000999000999	171	237	9	1.0	171,179,185,188,191,199,208,217,237	Q9ULX6	AKAP8L	0.035464535464535464	1.0354165372231356
50	21	60	11	5.695	4.0	8.0	1.9315188762071993	0.9497357767039101	0.000999000999000999	688	738	12	0.9166666666666666	688,693,695,700,704,712,716,720,733,735,738	Q1KMD3	HNRNPUL2	0.035464535464535464	1.0358355205218892
100	14	38	10	5.196	4.0	7.0	1.924557351809084	0.9445266641015684	0.000999000999000999	419	518	10	1.0	419,432,436,442,454,459,463,475,509,518	Q13310	PABPC4	0.035464535464535464	0.9445266641015684
100	7	26	7	3.649	3.0	5.0	1.918333790079474	0.9398537711352097	0.000999000999000999	103	168	8	0.875	103,117,137,156,158,165,168	Q9NR12	PDLIM7	0.035464535464535464	1.1816168601489563
100	19	141	7	3.674	3.0	5.0	1.905280348394121	0.9300032956083417	0.000999000999000999	2327	2359	8	0.875	2327,2333,2337,2343,2345,2354,2359	P12270	TPR	0.035464535464535464	1.2817871331562567
100	11	61	7	3.697	3.0	5.0	1.8934271030565324	0.920999878532448	0.000999000999000999	668	757	12	0.5833333333333334	668,681,696,698,747,749,757	O00267	SUPT5H	0.035464535464535464	0.920999878532448
100	13	53	11	5.847	4.0	8.0	1.8813066529844362	0.911735027320338	0.000999000999000999	471	564	19	0.5789473684210527	471,474,477,479,484,534,539,544,546,562,564	Q06787	FMR1	0.035464535464535464	0.9439714610772487
100	18	34	16	8.522	6.0	11.0	1.8774935461159352	0.9088079484838677	0.000999000999000999	599	698	16	1.0	599,608,612,616,619,626,633,640,660,667,676,684,688,690,695,698	Q14444	CAPRIN1	0.035464535464535464	0.9088079484838677
100	19	43	12	6.405	5.0	9.0	1.8735362997658078	0.9057639301542342	0.000999000999000999	419	518	12	1.0	419,432,436,443,455,460,467,475,481,493,506,518	P11940	PABPC1	0.035464535464535464	0.9057639301542342
75	13	36	9	4.821	3.0	7.0	1.866832607342875	0.9005925717081494	0.000999000999000999	13	77	9	1.0	13,20,25,30,46,48,52,64,77	P08729	KRT7	0.035464535464535464	0.9005925717081494
30	35	177	8	4.313	3.0	6.0	1.8548574078367728	0.8913082839275868	0.000999000999000999	766	796	8	1.0	766,767,774,779,784,789,794,796	P49750	YLPM1	0.035464535464535464	0.9958091617854039
100	13	40	11	5.932	4.0	8.0	1.8543492919757247	0.8909130208447537	0.000999000999000999	125	204	11	1.0	125,138,142,149,151,173,175,188,200,202,204	Q5BKZ1	ZNF326	0.035464535464535464	0.9859304174983441
50	13	36	7	3.79	3.0	5.0	1.8469656992084433	0.8851570736612372	0.000999000999000999	13	52	7	1.0	13,20,25,30,46,48,52	P08729	KRT7	0.035464535464535464	0.9005925717081494
100	24	45	17	9.207	6.0	13.0	1.8464212012599108	0.8847316947247854	0.000999000999000999	702	793	17	1.0	702,707,709,715,720,727,732,733,739,755,762,768,773,779,787,789,793	Q00839	HNRNPU	0.035464535464535464	0.8847316947247854
75	29	225	11	5.982	4.0	8.0	1.8388498829822801	0.8788037081800322	0.000999000999000999	1040	1111	21	0.5238095238095238	1040,1046,1057,1071,1081,1087,1091,1097,1101,1107,1111	Q14152	EIF3A	0.035464535464535464	1.0022688753621576
100	13	41	10	5.513	4.0	8.0	1.813894431344096	0.8590904934583381	0.000999000999000999	171	247	10	1.0	171,179,185,188,191,199,208,217,237,247	Q9ULX6	AKAP8L	0.035464535464535464	1.0354165372231356
75	35	177	12	6.658	5.0	9.0	1.8023430459597476	0.84987363024298	0.000999000999000999	750	814	12	1.0	750,758,761,766,767,774,779,784,789,794,796,814	P49750	YLPM1	0.035464535464535464	0.9958091617854039
75	19	43	10	5.575	4.0	8.0	1.7937219730941703	0.8429562898544198	0.000999000999000999	419	493	10	1.0	419,432,436,443,455,460,467,475,481,493	P11940	PABPC1	0.035464535464535464	0.9057639301542342
50	16	43	8	4.51	3.0	6.0	1.7738359201773837	0.8268725665193438	0.000999000999000999	4	50	8	1.0	4,12,13,23,28,36,45,50	P08670	VIM	0.035464535464535464	0.9632249527138127
100	16	43	11	6.288	5.0	8.0	1.7493638676844783	0.8068304010407777	0.000999000999000999	4	71	11	1.0	4,12,13,23,28,36,45,50,64,69,71	P08670	VIM	0.035464535464535464	0.9632249527138127
75	12	64	11	6.296	5.0	9.0	1.7471410419313849	0.8049960777918977	0.000999000999000999	210	275	16	0.6875	210,224,228,233,238,241,251,256,261,271,275	P62995	TRA2B	0.035464535464535464	0.8049960777918977
100	24	59	12	6.965	5.0	9.0	1.722900215362527	0.784839147894628	0.000999000999000999	117	205	12	1.0	117,122,137,142,144,155,160,167,180,185,200,205	Q8WUF5	PPP1R13L	0.035464535464535464	0.784839147894628
100	12	64	12	6.985	5.0	9.0	1.717967072297781	0.7807023850864178	0.000999000999000999	187	275	20	0.6	187,210,224,228,233,238,241,251,256,261,271,275	P62995	TRA2B	0.035464535464535464	0.8049960777918977
75	24	59	10	5.865	5.0	8.0	1.7050298380221653	0.7697969866335785	0.000999000999000999	117	185	10	1.0	117,122,137,142,144,155,160,167,180,185	Q8WUF5	PPP1R13L	0.035464535464535464	0.784839147894628
100	35	177	13	7.678	5.975000000000001	10.0	1.6931492576191716	0.7597091579562296	0.000999000999000999	750	831	13	1.0	750,758,761,766,767,774,779,784,789,794,796,814,831	P49750	YLPM1	0.035464535464535464	0.9958091617854039
50	19	43	8	4.729	4.0	6.0	1.6916895749629943	0.7584648582042827	0.000999000999000999	432	481	8	1.0	432,436,443,455,460,467,475,481	P11940	PABPC1	0.035464535464535464	0.9057639301542342
75	18	34	11	6.582	5.0	9.0	1.6712245518079611	0.7409055921750353	0.000999000999000999	616	690	11	1.0	616,619,626,633,640,660,667,676,684,688,690	Q14444	CAPRIN1	0.035464535464535464	0.9088079484838677
75	24	45	13	7.789	5.0	11.0	1.6690204134035178	0.7390016000785357	0.000999000999000999	702	773	13	1.0	702,707,709,715,720,727,732,733,739,755,762,768,773	Q00839	HNRNPU	0.035464535464535464	0.8847316947247854
100	14	31	12	7.243	5.0	10.0	1.6567720557779926	0.728375125419916	0.000999000999000999	199	299	13	0.9230769230769231	199,206,212,217,224,230,232,233,259,262,294,299	P55795	HNRNPH2	0.035464535464535464	0.8862995008352719
75	14	30	8	4.894	4.0	7.0	1.634654679199019	0.7089858985826972	0.000999000999000999	340	415	8	1.0	340,355,378,384,394,411,413,415	Q92945	KHSRP	0.035464535464535464	0.7089858985826972
75	14	31	10	6.213	5.0	8.0	1.6095284081764043	0.6866380406077813	0.000999000999000999	199	262	10	1.0	199,206,212,217,224,230,232,233,259,262	P55795	HNRNPH2	0.035464535464535464	0.8862995008352719
100	16	29	15	9.453	7.0	12.0	1.5867978419549351	0.66611834053191	0.000999000999000999	8	100	17	0.8823529411764706	8,15,21,24,27,34,36,43,45,59,70,72,78,92,100	P22087	FBL	0.035464535464535464	0.66611834053191
75	16	29	13	8.456	6.0	11.0	1.5373699148533586	0.6204643414204962	0.000999000999000999	8	78	15	0.8666666666666667	8,15,21,24,27,34,36,43,45,59,70,72,78	P22087	FBL	0.035464535464535464	0.66611834053191
50	16	34	10	6.746	6.0	8.0	1.4823599169878445	0.5678957765313227	0.000999000999000999	24	71	10	1.0	24,26,33,35,42,44,52,62,64,71	P0DI83	RAB34	0.035464535464535464	0.5678957765313227
100	28	36	21	16.367	14.0	19.0	1.2830695912506873	0.3595994215807386	0.000999000999000999	246	332	21	1.0	246,247,249,256,258,263,268,271,277,278,286,287,296,299,303,305,316,325,326,328,332	P61978	HNRNPK	0.035464535464535464	0.3595994215807386
10	4	226	3	1.033	1.0	2.0	2.9041626331074544	1.5381222465181839	0.001998001998001998	235	238	3	1.0	235,236,238	Q5CZC0	FSIP2	0.048189602329729714	1.8224010706722666
15	4	226	3	1.045	1.0	2.0	2.870813397129187	1.5214595584149984	0.001998001998001998	235	238	3	1.0	235,236,238	Q5CZC0	FSIP2	0.048189602329729714	1.8224010706722666
10	3	89	3	1.046	1.0	2.0	2.8680688336520075	1.5200796491363018	0.001998001998001998	1187	1189	3	1.0	1187,1188,1189	Q15058	KIF14	0.048189602329729714	1.545122236189365
5	3	117	3	1.049	1.0	2.0	2.8598665395614873	1.5159478228059757	0.001998001998001998	1504	1508	3	1.0	1504,1506,1508	Q14004	CDK13	0.048189602329729714	1.5159478228059757
20	4	226	3	1.055	1.0	2.0	2.843601895734597	1.5077195017886957	0.001998001998001998	235	238	3	1.0	235,236,238	Q5CZC0	FSIP2	0.048189602329729714	1.8224010706722666
20	3	162	3	1.058	1.0	2.0	2.835538752362949	1.5036228732692174	0.001998001998001998	1201	1217	3	1.0	1201,1203,1217	O95425	SVIL	0.048189602329729714	1.5036228732692174
10	3	79	3	1.059	1.0	2.0	2.8328611898017	1.502259911390907	0.001998001998001998	709	718	3	1.0	709,716,718	Q8N122	RPTOR	0.048189602329729714	1.502259911390907
15	3	89	3	1.063	1.0	2.0	2.8222013170272815	1.4968209038521387	0.001998001998001998	1187	1189	3	1.0	1187,1188,1189	Q15058	KIF14	0.048189602329729714	1.545122236189365
10	4	144	3	1.066	1.0	2.0	2.8142589118198873	1.4927550626240673	0.001998001998001998	749	751	3	1.0	749,750,751	Q9BYB0	SHANK3	0.048189602329729714	1.5283789723547887
15	3	79	3	1.07	1.0	2.0	2.803738317757009	1.487351704094734	0.001998001998001998	709	718	3	1.0	709,716,718	Q8N122	RPTOR	0.048189602329729714	1.502259911390907
15	3	61	3	1.078	1.0	2.0	2.7829313543599254	1.4766053226307376	0.001998001998001998	468	479	3	1.0	468,474,479	Q9Y4G2	PLEKHM1	0.048189602329729714	1.4766053226307376
30	7	108	5	1.799	1.0	3.0	2.7793218454697053	1.4747329082979672	0.001998001998001998	1378	1405	5	1.0	1378,1387,1395,1400,1405	Q9P2R6	RERE	0.048189602329729714	1.5698931790035078
20	3	89	3	1.08	1.0	2.0	2.7777777777777777	1.4739311883324122	0.001998001998001998	1187	1189	3	1.0	1187,1188,1189	Q15058	KIF14	0.048189602329729714	1.545122236189365
30	4	226	3	1.083	1.0	2.0	2.770083102493075	1.4699292577749161	0.001998001998001998	206	236	7	0.42857142857142855	206,235,236	Q5CZC0	FSIP2	0.048189602329729714	1.8224010706722666
20	3	105	3	1.083	1.0	2.0	2.770083102493075	1.4699292577749161	0.001998001998001998	1375	1384	4	0.75	1375,1383,1384	O60241	ADGRB2	0.048189602329729714	1.5228407888133586
10	3	30	3	1.083	1.0	2.0	2.770083102493075	1.4699292577749161	0.001998001998001998	551	561	4	0.75	551,556,561	P57772	EEFSEC	0.048189602329729714	1.4699292577749161
30	3	162	3	1.084	1.0	2.0	2.7675276752767526	1.4685977440293716	0.001998001998001998	1201	1217	3	1.0	1201,1203,1217	O95425	SVIL	0.048189602329729714	1.5036228732692174
20	3	79	3	1.084	1.0	2.0	2.7675276752767526	1.4685977440293716	0.001998001998001998	709	718	3	1.0	709,716,718	Q8N122	RPTOR	0.048189602329729714	1.502259911390907
15	4	144	3	1.094	1.0	2.0	2.742230347349177	1.4553497625906866	0.001998001998001998	749	751	3	1.0	749,750,751	Q9BYB0	SHANK3	0.048189602329729714	1.5283789723547887
15	3	70	3	1.094	1.0	2.0	2.742230347349177	1.4553497625906866	0.001998001998001998	849	861	3	1.0	849,852,861	Q7Z410	TMPRSS9	0.048189602329729714	1.4553497625906866
10	3	36	3	1.096	1.0	2.0	2.7372262773722627	1.4527147024227165	0.001998001998001998	177	184	3	1.0	177,183,184	Q8NF37	LPCAT1	0.048189602329729714	1.4527147024227165
10	7	234	3	1.102	1.0	2.0	2.722323049001815	1.4448382768120855	0.001998001998001998	3625	3633	3	1.0	3625,3630,3633	Q2LD37	KIAA1109	0.048189602329729714	1.4448382768120855
20	3	61	3	1.105	1.0	2.0	2.7149321266968327	1.4409161311044494	0.001998001998001998	468	479	3	1.0	468,474,479	Q9Y4G2	PLEKHM1	0.048189602329729714	1.4766053226307376
10	4	67	3	1.108	1.0	2.0	2.707581227436823	1.4370046193340549	0.001998001998001998	8	18	3	1.0	8,13,18	Q13191	CBLB	0.048189602329729714	1.4370046193340549
15	6	76	4	1.478	1.0	2.0	2.706359945872801	1.436353730515936	0.001998001998001998	357	371	4	1.0	357,363,366,371	Q16512	PKN1	0.048189602329729714	1.436353730515936
15	4	41	4	1.479	1.0	3.0	2.704530087897228	1.4353779475630193	0.001998001998001998	59	72	7	0.5714285714285714	59,60,70,72	Q15554	TERF2	0.048189602329729714	1.4353779475630193
10	3	43	3	1.11	1.0	2.0	2.7027027027027026	1.434402824145775	0.001998001998001998	636	643	3	1.0	636,637,643	Q5VUJ6	LRCH2	0.048189602329729714	1.434402824145775
30	3	94	3	1.113	1.0	2.0	2.6954177897574123	1.4305089080412836	0.001998001998001998	27	51	4	0.75	27,37,51	Q9Y4F4	TOGARAM1	0.048189602329729714	1.4305089080412836
20	4	144	3	1.115	1.0	2.0	2.690582959641256	1.4279187905755764	0.001998001998001998	749	751	3	1.0	749,750,751	Q9BYB0	SHANK3	0.048189602329729714	1.5283789723547887
20	3	65	3	1.116	1.0	2.0	2.6881720430107525	1.4266254735540556	0.001998001998001998	529	535	3	1.0	529,532,535	O75385	ULK1	0.048189602329729714	1.5077195017886957
75	5	64	5	1.866	1.0	3.0	2.6795284030010715	1.4219791086976905	0.001998001998001998	1061	1136	9	0.5555555555555556	1061,1091,1114,1131,1136	Q15788	NCOA1	0.048189602329729714	1.4219791086976905
100	5	270	4	1.496	1.0	3.0	2.6737967914438503	1.4188898247744504	0.001998001998001998	540	563	4	1.0	540,544,553,563	Q9UKN7	MYO15A	0.048189602329729714	1.7784322114615907
15	4	64	3	1.125	1.0	2.0	2.6666666666666665	1.4150374992788437	0.001998001998001998	628	640	3	1.0	628,635,640	Q68CZ2	TNS3	0.048189602329729714	1.7710274302398392
30	3	68	3	1.127	1.0	2.0	2.6619343389529724	1.412474985211022	0.001998001998001998	1313	1326	3	1.0	1313,1318,1326	O75882	ATRN	0.048189602329729714	1.4579896444633909
15	6	327	3	1.128	1.0	2.0	2.659574468085107	1.4111954329844498	0.001998001998001998	8	19	3	1.0	8,18,19	Q8IZT6	ASPM	0.048189602329729714	1.7771954389547389
15	3	43	3	1.131	1.0	2.0	2.6525198938992043	1.4073635713934227	0.001998001998001998	636	643	3	1.0	636,637,643	Q5VUJ6	LRCH2	0.048189602329729714	1.434402824145775
10	6	33	4	1.509	1.0	3.0	2.6507620941020544	1.4064071941354037	0.001998001998001998	608	617	4	1.0	608,610,612,617	Q96SI9	STRBP	0.048189602329729714	1.4064071941354037
50	3	162	3	1.132	1.0	2.0	2.65017667844523	1.406088542551361	0.001998001998001998	1201	1217	3	1.0	1201,1203,1217	O95425	SVIL	0.048189602329729714	1.5036228732692174
5	7	113	3	1.138	1.0	2.0	2.6362038664323375	1.3984619430766614	0.001998001998001998	660	664	3	1.0	660,662,664	Q7Z460	CLASP1	0.048189602329729714	1.3984619430766614
30	3	79	3	1.139	1.0	2.0	2.633889376646181	1.3971947536751315	0.001998001998001998	709	718	3	1.0	709,716,718	Q8N122	RPTOR	0.048189602329729714	1.502259911390907
15	4	44	4	1.521	1.0	3.0	2.629848783694938	1.3949798469375905	0.001998001998001998	301	316	4	1.0	301,306,309,316	Q9NWQ4	C14orf118	0.048189602329729714	1.3949798469375905
15	7	234	3	1.143	1.0	2.0	2.6246719160104988	1.392137097168765	0.001998001998001998	3625	3633	3	1.0	3625,3630,3633	Q2LD37	KIAA1109	0.048189602329729714	1.4448382768120855
10	3	34	3	1.143	1.0	2.0	2.6246719160104988	1.392137097168765	0.001998001998001998	217	222	3	1.0	217,219,222	Q9BZ67	FRMD8	0.048189602329729714	1.4914023245588184
20	4	108	3	1.147	1.0	2.0	2.6155187445510024	1.387097109367418	0.001998001998001998	1210	1213	3	1.0	1210,1212,1213	Q96L96	ALPK3	0.048189602329729714	1.5325466065700177
15	3	36	3	1.151	1.0	2.0	2.6064291920069502	1.3820746672510127	0.001998001998001998	177	184	3	1.0	177,183,184	Q8NF37	LPCAT1	0.048189602329729714	1.4527147024227165
20	8	75	5	1.922	1.0	3.0	2.6014568158168574	1.379319758775699	0.001998001998001998	311	331	7	0.7142857142857143	311,314,320,324,331	Q86UK7	ZNF598	0.048189602329729714	1.379319758775699
30	3	90	3	1.154	1.0	2.0	2.5996533795493937	1.378319276737761	0.001998001998001998	1099	1107	3	1.0	1099,1105,1107	A1L390	PLEKHG3	0.048189602329729714	1.5104570643575266
10	7	71	4	1.545	1.0	3.0	2.5889967637540456	1.3723931618703502	0.001998001998001998	145	155	5	0.8	145,149,153,155	Q659C4	LARP1B	0.048189602329729714	1.4587825518979631
10	5	98	3	1.159	1.0	2.0	2.5884383088869716	1.3720819343767714	0.001998001998001998	1363	1367	3	1.0	1363,1365,1367	Q96MS0	ROBO3	0.048189602329729714	1.4672674580514016
30	3	61	3	1.161	1.0	2.0	2.5839793281653747	1.3695945285176767	0.001998001998001998	468	479	3	1.0	468,474,479	Q9Y4G2	PLEKHM1	0.048189602329729714	1.4766053226307376
10	3	24	3	1.163	1.0	2.0	2.5795356835769563	1.367111403910025	0.001998001998001998	109	113	3	1.0	109,111,113	Q01094	E2F1	0.048189602329729714	1.459311399059636
10	4	60	3	1.165	1.0	2.0	2.575107296137339	1.3646325458416007	0.001998001998001998	584	594	3	1.0	584,589,594	Q7KZI7	MARK2	0.048189602329729714	1.3646325458416007
30	3	65	3	1.165	1.0	2.0	2.575107296137339	1.3646325458416007	0.001998001998001998	529	535	3	1.0	529,532,535	O75385	ULK1	0.048189602329729714	1.5077195017886957
20	3	43	3	1.171	1.0	2.0	2.561912894961571	1.357221424882028	0.001998001998001998	636	643	3	1.0	636,637,643	Q5VUJ6	LRCH2	0.048189602329729714	1.434402824145775
75	6	327	4	1.568	1.0	3.0	2.5510204081632653	1.3510744405468789	0.001998001998001998	8	25	4	1.0	8,18,19,25	Q8IZT6	ASPM	0.048189602329729714	1.7771954389547389
20	4	41	4	1.57	1.0	3.0	2.5477707006369426	1.3492354408830975	0.001998001998001998	59	72	7	0.5714285714285714	59,60,70,72	Q15554	TERF2	0.048189602329729714	1.4353779475630193
15	6	33	4	1.573	1.0	3.0	2.542911633820725	1.3464813292464004	0.001998001998001998	608	617	4	1.0	608,610,612,617	Q96SI9	STRBP	0.048189602329729714	1.4064071941354037
20	4	44	4	1.575	1.0	3.0	2.5396825396825395	1.3446481713874459	0.001998001998001998	301	316	4	1.0	301,306,309,316	Q9NWQ4	C14orf118	0.048189602329729714	1.3949798469375905
50	4	54	4	1.578	1.0	3.0	2.5348542458808616	1.3419027946486284	0.001998001998001998	700	738	5	0.8	700,712,713,738	Q6GQQ9	OTUD7B	0.048189602329729714	1.3419027946486284
20	5	36	4	1.582	1.0	3.0	2.5284450063211126	1.3382504001892952	0.001998001998001998	109	128	4	1.0	109,116,125,128	Q7Z5L9	IRF2BP2	0.048189602329729714	1.3382504001892952
20	7	234	3	1.189	1.0	2.0	2.5231286795626575	1.3352137856375874	0.001998001998001998	3625	3633	3	1.0	3625,3630,3633	Q2LD37	KIAA1109	0.048189602329729714	1.4448382768120855
15	3	26	3	1.189	1.0	2.0	2.5231286795626575	1.3352137856375874	0.001998001998001998	7	17	3	1.0	7,15,17	Q96C92	SDCCAG3	0.048189602329729714	1.4201762225778165
20	7	80	4	1.59	1.0	3.0	2.5157232704402515	1.3309732344903693	0.001998001998001998	1078	1096	4	1.0	1078,1080,1086,1096	O15357	INPPL1	0.048189602329729714	1.3309732344903693
15	3	26	3	1.194	1.0	2.0	2.512562814070352	1.3291596641184382	0.001998001998001998	34	48	3	1.0	34,41,48	A4D1U4	LCHN	0.048189602329729714	1.3291596641184382
20	3	21	3	1.196	1.0	2.0	2.508361204013378	1.3267451111851383	0.001998001998001998	146	162	3	1.0	146,148,162	O15446	CD3EAP	0.048189602329729714	1.3267451111851383
30	4	22	4	1.596	1.0	3.0	2.506265664160401	1.325539348439741	0.001998001998001998	475	505	4	1.0	475,483,497,505	O95628	CNOT4	0.048189602329729714	1.325539348439741
20	5	56	4	1.599	1.0	3.0	2.5015634771732334	1.322830061181755	0.001998001998001998	374	394	4	1.0	374,382,392,394	Q96PV6	LENG8	0.048189602329729714	1.322830061181755
20	8	85	4	1.601	1.0	3.0	2.4984384759525295	1.32102669214583	0.001998001998001998	207	218	4	1.0	207,210,211,218	Q99569	PKP4	0.048189602329729714	1.7612131404128835
15	3	31	3	1.206	1.0	2.0	2.4875621890547266	1.3147325934831586	0.001998001998001998	12	23	5	0.6	12,17,23	Q96CU9	FOXRED1	0.048189602329729714	1.3147325934831586
15	6	160	3	1.212	1.0	2.0	2.4752475247524752	1.3075728019102923	0.001998001998001998	1295	1307	3	1.0	1295,1304,1307	Q9Y4B5	SOGA2	0.048189602329729714	1.3075728019102923
20	9	61	5	2.024	1.0	3.0	2.4703557312252964	1.3047188048551392	0.001998001998001998	10	17	5	1.0	10,11,14,15,17	P33991	MCM4	0.048189602329729714	1.595968860378175
15	6	23	5	2.03	1.0	3.0	2.4630541871921183	1.300448367476911	0.001998001998001998	5	16	5	1.0	5,7,9,12,16	Q12905	ILF2	0.048189602329729714	1.4586503703924523
100	5	98	5	2.031	1.0	3.0	2.461841457410143	1.2997378552532965	0.001998001998001998	1314	1367	9	0.5555555555555556	1314,1334,1363,1365,1367	Q96MS0	ROBO3	0.048189602329729714	1.4672674580514016
50	3	79	3	1.227	1.0	2.0	2.4449877750611244	1.289827251720338	0.001998001998001998	709	718	3	1.0	709,716,718	Q8N122	RPTOR	0.048189602329729714	1.502259911390907
10	6	29	4	1.657	1.0	3.0	2.4140012070006036	1.2714263974406352	0.001998001998001998	16	23	4	1.0	16,18,21,23	Q8NFW8	CMAS	0.048189602329729714	1.2714263974406352
5	6	69	3	1.244	1.0	2.0	2.4115755627009645	1.2699760152526407	0.001998001998001998	364	368	3	1.0	364,366,368	Q58WW2	DCAF6	0.048189602329729714	1.2699760152526407
100	4	64	4	1.675	1.0	3.0	2.388059701492537	1.25583890442959	0.001998001998001998	628	645	4	1.0	628,635,640,645	Q68CZ2	TNS3	0.048189602329729714	1.7710274302398392
10	9	37	5	2.095	1.0	3.0	2.386634844868735	1.2549778509627354	0.001998001998001998	30	40	5	1.0	30,34,37,38,40	Q13895	BYSL	0.048189602329729714	1.2549778509627354
100	5	151	4	1.685	1.0	3.0	2.373887240356083	1.247251408592866	0.001998001998001998	2122	2132	4	1.0	2122,2128,2131,2132	O43497	CACNA1G	0.048189602329729714	1.8468432119385796
50	5	88	4	1.686	1.0	3.0	2.372479240806643	1.2463954637200048	0.001998001998001998	1231	1280	9	0.4444444444444444	1231,1243,1245,1280	P19174	PLCG1	0.048189602329729714	1.414268267034073
30	3	21	3	1.265	1.0	2.0	2.3715415019762847	1.2458251158015707	0.001998001998001998	146	162	3	1.0	146,148,162	O15446	CD3EAP	0.048189602329729714	1.3267451111851383
100	6	64	6	2.534	2.0	4.0	2.3677979479084454	1.243545976242434	0.001998001998001998	7	83	8	0.75	7,11,56,65,76,83	Q15735	INPP5J	0.048189602329729714	1.243545976242434
30	7	68	4	1.691	1.0	3.0	2.3654642223536366	1.2421233402521037	0.001998001998001998	1163	1188	4	1.0	1163,1171,1177,1188	Q9Y6Q9	NCOA3	0.048189602329729714	1.2421233402521037
50	7	84	5	2.117	1.0	3.0	2.3618327822390173	1.23990682554186	0.001998001998001998	12	61	9	0.5555555555555556	12,13,44,47,61	Q96FS4	SIPA1	0.048189602329729714	1.5594274086140185
50	4	34	4	1.699	1.0	3.0	2.3543260741612713	1.2353141474778664	0.001998001998001998	631	642	4	1.0	631,633,641,642	Q8IWZ8	SUGP1	0.048189602329729714	1.6472414749593633
50	4	55	4	1.699	1.0	3.0	2.3543260741612713	1.2353141474778664	0.001998001998001998	232	239	4	1.0	232,234,237,239	Q9HAU4	SMURF2	0.048189602329729714	1.7636604608316264
75	5	55	5	2.133	1.0	3.0249999999999773	2.344116268166901	1.229044129208878	0.001998001998001998	868	893	5	1.0	868,871,878,885,893	Q96EK7	FAM120B	0.048189602329729714	1.6223764623642731
